feature,importance
evictions_t-1_scaled,0.5838331702430727
evictions_t-2_scaled,0.1982705873591176
evictions_change_2,0.10119708055041056
evictions_change_1,0.08101709884059062
evictions_change_2_binary,0.031267245455703974
evictions_change_1_binary,0.001315902053634047
evictions_change_5,0.0012426029323575423
evictions_t-5_scaled,0.0007365091602294216
units_scaled,0.00042455384952412654
num_white_alone_scaled,0.0002954070572720215
median_household_income_scaled,8.506427037430993e-05
vacant_units_scaled,6.563592289128758e-05
num_hisp_percent,4.656940120512458e-05
num_white_alone_percent,4.036754633157632e-05
total_population_scaled,3.1548435714774546e-05
median_gross_rent_scaled,3.0683446942925924e-05
black_alone_owner_occupied_scaled,2.741226050042729e-05
renter_occupied_household_size_scaled,1.748203297613878e-05
for_rent_units_percent,1.2103044144755096e-05
total_renter_households_percent,1.2053237378727165e-05
vacant_units_percent_impute_flag,8.068696096502889e-06
num_af_am_alone_percent,6.960034378624275e-06
total_households_scaled,4.793901230175573e-06
vacant_units_percent,3.995609452451717e-06
num_hisp_scaled,3.6313222845001435e-06
num_af_am_alone_scaled,1.4821723610204675e-06
evictions_change_5_binary,1.0226989291044275e-06
occupied_units_impute_flag,9.684648949849556e-07
num_with_ged_percent_impute_flag,0.0
majority_hisp_impute_flag,0.0
majority_af_am_impute_flag,0.0
num_unemployed_percent_impute_flag,0.0
for_rent_units_scaled,0.0
num_with_high_school_degree_percent_impute_flag,0.0
evictions_change_1_binary_impute_flag,0.0
black_alone_owner_occupied_percent_impute_flag,0.0
num_white_alone_percent_impute_flag,0.0
num_hisp_percent_impute_flag,0.0
majority_white_impute_flag,0.0
violations_count_percent_binary,0.0
evictions_change_2_binary_impute_flag,0.0
evictions_change_5_binary_impute_flag,0.0
vacant_units_percent_binary,0.0
crime_count_percent_binary,0.0
crime_count_scaled,0.0
violations_count_scaled,0.0
total_renter_households_scaled,0.0
num_af_am_alone_percent_impute_flag,0.0
occupied_units_scaled,0.0
low-flag,0.0
evictions_change_1_impute_flag,0.0
for_rent_units_percent_impute_flag,0.0
total_renter_households_percent_impute_flag,0.0
total_renter_households_impute_flag,0.0
total_households_impute_flag,0.0
total_population_impute_flag,0.0
violations_count_impute_flag,0.0
crime_count_impute_flag,0.0
evictions_t-5_impute_flag,0.0
evictions_t-2_impute_flag,0.0
evictions_t-1_impute_flag,0.0
majority_white,0.0
majority_hisp,0.0
majority_af_am,0.0
black_alone_owner_occupied_percent,0.0
violations_count_percent,0.0
crime_count_percent,0.0
subbed,0.0
renter_occupied_household_size_impute_flag,0.0
median_gross_rent_impute_flag,0.0
median_household_income_impute_flag,0.0
num_with_ged_impute_flag,0.0
violations_count_percent_impute_flag,0.0
crime_count_percent_impute_flag,0.0
evictions_change_5_impute_flag,0.0
evictions_change_2_impute_flag,0.0
imputed,0.0
num_unemployed_impute_flag,0.0
num_with_high_school_degree_impute_flag,0.0
units_impute_flag,0.0
black_alone_owner_occupied_impute_flag,0.0
num_hisp_impute_flag,0.0
num_af_am_alone_impute_flag,0.0
num_white_alone_impute_flag,0.0
for_rent_units_impute_flag,0.0
vacant_units_impute_flag,0.0
total_renter_households_percent_binary,0.0
